facet_property	cluster_label
preparation method: beaten	1807
ceremonial use: breaking	1807
process: beating	1807
cooking method: fermenting	1808
production process: fermenting	1808
function: fermenting	1808
preparation methods: pureed	1808
production method: fermenting	1808
process: fermenting	1808
preparation method: fermenting	1808
preparation method: strained	1808
prepared with: fermenting	1808
related to: quat	1808
method of preparation: fermenting	1808
preparation method: clarified	1808
preparation method: pureed	1808
preparation: fermenting	1808
prepared by: fermenting	1808
prepared by: fermentation process	1808
preparation method: strained liquid	1808
preservation method: fermenting	1808
preservation: fermenting	1808
making process: fermenting	1808
methods: fermenting	1808
characteristics: fermentative	1808
found in: fermentation tanks	1808
preparation: easy to prepare	1809
preparation method: concentrated	1809
preparation method: does not apply	1809
preparation method: reduced	1809
preparation method: does not exist	1809
preparation method: reversed	1809
preparation: easy to make	1809
preparation method: quick	1809
preparation method: making from scratch	1809
preparation: quick	1809
preparation method: does not have	1809
preparation method: none	1809
preparation: fast	1809
method: traditional	1809
method: charmat	1809
preparation: easy	1809
process: no preservatives	1809
preparation method: reformed	1809
preparation method: simple	1809
prepared method: raw	1810
processing method: raw	1810
method of preparation: raw	1810
preparation: used raw or cooked	1810
forms: raw	1810
preparation methods: raw	1810
type: raw	1810
serving method: raw	1810
preparation method: fresh	1810
processing: raw	1810
production method: raw	1810
preparation: raw	1810
preparation method: raw	1810
product forms: raw	1810
preparation methods: fresh	1810
cooking method: raw	1810
processing: packed in brine	1810
taste: melted	1811
forms: melted	1811
texture: melted	1811
properties: melts easily	1811
preparation method: melted	1811
making process: melted	1811
usage: melted	1811
properties: melts	1811
material: wafer	1811
preparation: melted	1811
prepared as: ground	1812
characteristics: pitted	1812
preparation: ground	1812
processed form: ground	1812
cut and portion: ground	1812
preparation method: ground	1812
product form: ground	1812
methods of preparation: ground	1812
processing: ground	1812
method of preparation: ground	1812
production process: smoked	1813
preservation: smoked	1813
preparation: smoked	1813
type: smoked	1813
processing method: smoked	1813
prepared by: smoked	1813
curing method: smoked	1813
ingredients: smoke flavor	1813
characteristics: smoked	1813
preparation method: smoked	1813
dish type: smoked	1813
distinguishing feature: smoked	1813
cooked method: smoked	1813
texture: smoked	1813
ingredients: smoked	1813
cooking method: smoked	1813
preservation method: smoked	1813
distinguishing features: smoked flavor	1813
preparation: smoked in a pit	1813
types: smoked	1813
pairing: cigars	1813
appearance: smoked	1813
preparation method: made by whisking pan drippings with flour	1814
usage: preheated pan	1814
ingredients: pan drippings	1814
origin: pan drippings	1814
category: kitchen product	1814
usage: cooking aid	1814
made from: pan drippings	1814
description: made from pan drippings	1814
preparation method: made from pan drippings	1814
material: pan	1814
composition: pan drippings	1814
main ingredient: pan drippings	1814
application: pan	1814
usage: preheating pan	1814
common preparation methods: batter	1815
components: batter	1815
preparation: batter	1815
common uses: batter	1815
material: batter	1815
preparation: folded batter	1815
preparation method: batter coating	1815
method: oil-based batter	1815
made of: batter	1815
made from: batter	1815
baking method: batter	1815
preparation method: folded batter	1815
methods of application: add to batter	1815
preparation method: batter	1815
cooking method: batter	1815
purpose: lighten batter	1815
preparation method: mixing batter	1815
preparation: soaking in brine	1816
production method: soaking	1816
definition: process of soaking	1816
preparation: soaking	1816
definition: slowly soaking a substance in a liquid	1816
methods: soaking	1816
preparation method: soaking in brine	1816
preparation: soaking in water	1816
preparation method: soaking	1816
common uses: foot soak	1816
method: soaking	1816
production process: soaking	1816
processing: washed	1816
preparation method: use as bath soak	1816
preparation: soaking food	1816
cooking method: soaking	1816
prepared by: soaking	1816
origin: bath	1816
preparation method: soaking in milk	1816
culinary purpose: pickling	1817
culinary use: pickling	1817
uses: pickling	1817
preparation methods: pickling	1817
preparation method: pickling	1817
preservation method: pickling	1817
used for: pickling	1817
prepared by: pickling	1817
purpose: stirring	1818
making method: stirring	1818
preparation method: stirring into pan drippings	1818
preparation method: stirring	1818
preparation: stir	1818
making process: stirring	1818
preparation: stirring	1818
preparation method: stir	1818
production method: stirring	1818
production process: stirring	1818
cooking method: stirring	1818
prepared by: chopping	1819
preparation: slicing	1819
used for: dicing	1819
preparation: cutting	1819
used for: chopping	1819
preparation: chopping	1819
preparation: trimming	1819
used for: mincing	1819
preparation: chop	1819
example: cutting a pizza	1819
preparation method: skewering	1819
preparation methods: chopping	1819
used for: chopping herbs	1819
function: chopping herbs	1819
preparation method: chopping	1819
preparation method: molding	1820
preparation: lamination	1820
preparation: shaping	1820
production method: cooling and shaping	1820
prepared by: shaping	1820
production process: shaping	1820
preparation method: laminating	1820
preparation method: shaping	1820
cooking method: shaping	1820
process: shaping	1820
common uses: scrambled	1821
cooking methods: scrambled	1821
cooking method: scrambled	1821
preparation method: scrambled	1821
preparation methods: scrambled	1821
used in: scrambled dishes	1821
preparation: reduction	1822
building process: destroying	1822
preparation method: reducing	1822
type: reduction	1822
cooking method: reduce	1822
preparation method: reduction	1822
cooking method: reduction	1822
preparation method: reduce	1822
cooking method: reducing	1822
preparation: reducing	1822
cooking method: reduce wine	1822
preparation method: wok-fried	1823
type: deep-fried dessert	1823
serving style: wok-fried	1823
type: deep-fried	1823
food: deep-fried	1823
serving method: deep-fried	1823
cooking methods: deep-fried	1823
type: deep-fried dough	1823
usage: pan-fried	1823
category: deep-fried dough	1823
food category: pan-fried	1823
cooking method: deep-fried	1823
preparation: pan-fried	1823
cooked method: pan-fried	1823
preparation: deep-fried	1823
method of preparation: pan-fried	1823
preparation method: pan-fried	1823
cooking method: broiled	1823
cooking method: wok-fried	1823
appearance: deep-fried	1823
type: deep-fried batter	1823
preparation method: deep-fried	1823
serving method: pan-fried	1823
serving method: deep fried	1823
cooking method: griddled	1823
food type: deep-fried	1823
food category: deep-fried	1823
dish type: fry-up	1823
texture: wok-fried	1823
shape: deep-fried	1823
component: deep-fried	1823
cooking method: pan-fried	1823
dish type: braised	1823
cooking method: no yeast required	1824
preparation: requires yeast	1824
preparation: no yeast	1824
preparation: often made with yeast	1824
type: yeast-free	1824
baking method: yeast fermentation	1824
baking method: yeast-based	1824
preparation: yeasted	1824
distinguishing feature: no yeast required	1824
preparation: made with yeast	1824
preparation: no commercial yeast	1824
preparation method: no commercial yeast	1824
process: no commercial yeast	1824
method of preparation: no yeast	1824
preparation method: no yeast	1824
making process: no dairy	1824
peeling: difficult	1825
prepared by: peeling	1825
peeling: easy	1825
purpose: to tenderize food	1825
preparation: peeling	1825
preparation method: peeling	1825
preparation: peeled	1825
preparation method: rolling	1826
preparation: rolling	1826
preparation method: machine roll	1826
preparation method: hand roll	1826
process: rolling	1826
making method: rolling	1826
methods of preparation: rolling	1826
method of preparation: rolling	1826
origin: dehydrated	1827
process: dehydrated	1827
preservation: dehydrated	1827
form: dehydrated	1827
type: dehydrated	1827
production method: dehydrating	1827
processing method: dehydrated	1827
cooking method: rehydrated	1827
method of preparation: dehydrator	1827
preparation: rehydrated	1827
preparation method: dehydrated	1827
types: artificial sweet	1828
usage: as a tabletop sweetener	1828
production method: sweetened	1828
related to: sweet sop	1828
ingredients: sweetened with sugar	1828
preparation: sweetened with sugar	1828
preparation: sweetened	1828
definition: sweet liquid	1828
types: sweetened	1828
preparation method: sweetened	1828
preparation: sweet and sticky	1828
forms: sweetened	1828
usage: grating	1829
preparation: grating	1829
used for: grating	1829
prepared by: grating	1829
preparation method: grating	1829
preparation method: preserving	1830
preparation method: aging process	1830
culinary use: preservation	1830
process: preserved	1830
definition: microbial culture	1830
preparation method: preservation	1830
food type: preservation	1830
preservation method: brining	1830
preservation method: packing	1830
preservation method: jarring	1830
preservation method: cooking	1830
preparation: preservation	1830
preservation: fresh	1830
preservation: curing	1830
preservation method: sterilization	1830
preparation method: add butter and cream	1831
function: adds creaminess	1831
purpose: add creaminess	1831
production method: fermenting cream	1831
preparation method: churning cream	1831
preparation method: adding cream	1831
making process: adding cream	1831
uses: whipping cream	1831
preparation method: mixing with cream and butter	1831
preparation method: whipping cream	1831
purpose: adds creaminess	1831
preparation method: mixing with cream	1831
production process: stirred	1832
preparation: stirred occasionally	1832
cooking method: stirred	1832
cooking method: mix with water	1832
prepared with: mixing bowl	1832
production method: stirred	1832
making method: stirred	1832
preparation method: stirred	1832
preparation: stirred	1832
cooked by: griddle	1833
usage: cooked in boiling water	1833
preparation: cooked in boiling water	1833
cooking method: braised	1833
preparation method: cooked with tomato	1833
cooking method: cooked in a wood-fired oven	1833
preparation method: cooked in a wok	1833
cooking method: cooked on tava	1833
preparation method: cooked on pan	1833
preparation: cooked with guanciale	1833
usage: cooked in a pan	1833
preparation: cooked al dente	1833
cooking method: slow-cooked	1833
preparation: cooked in oven	1833
cooked on: griddle	1833
preparation method: cooked in water	1833
preparation: cooked on a griddle	1833
preparation method: cooked on tava	1833
cooking method: pan seared	1833
preparation method: cooked with spices	1833
preparation: cooked in butter	1833
preparation: cooked in broth	1833
cooking method: cooked in oven	1833
preparation method: cooked with flour	1833
cooked on: æbleskiver pan	1833
preparation: cooked in a bag	1833
preparation: cooked in oil	1833
cooking method: cooked in wood-fired oven	1833
preparation: cooked in steamer	1833
prepared by: cooked on a griddle	1833
cooking method: cooked with sauce	1833
preparation method: cooked with sesame oil	1833
preparation method: cooked on grill	1833
preparation method: cooked on stone	1833
preparation: cooked in pot	1833
cooked by: grilling	1833
cooking method: cooked in boiling water	1833
cooked on: oven	1833
preparation: cooked in a sheep's stomach	1833
preparation: cooked with ragù	1833
cooked in: pan	1833
cooked in: oven	1833
cooked in: microwave	1833
cooked in: slow cooker	1833
preparation: cooked in a casing	1833
preparation method: cooked with cream	1833
preparation: cooked in pan	1833
preparation: cooked in slow cooker	1833
cooking method: cooked with milk	1833
preparation: cooked on griddle	1833
preparation: slow-cooked	1833
cooked by: pan	1833
cooking method: pan-seared	1833
preparation: cooked with seasoning	1833
characteristics: slow-cooked	1833
preparation: braised	1833
cooked in: microwaving	1833
preparation: cooked with milk	1833
preparation method: cooked in a skillet	1833
preparation: cooked in gravy	1833
preparation method: cooked in a pan	1833
cooked by: steaming	1833
preparation: quickly cooked	1833
cooking method: cooked in clay oven	1833
origin: cooked by somebody's mother	1833
preparation: cooked in sauce	1833
cooked in: boiling water	1833
cooking method: cooked in tandoor oven	1833
cooking method: cooked in tandoor	1833
preparation: cooked in a pan	1833
cooking method: cooked in a tandoor oven	1833
preparation method: cooked in oven	1833
preparation: cooked in a pot	1833
package form: pre-cooked	1833
preparation: cooked in tandoor oven	1833
preparation: cooked with meat	1833
preparation: cooked in microwave	1833
prepared with: pan	1833
used for: cooked in skillet	1833
preparation method: cooked in soup	1833
preparation method: cooked in boiling water	1833
preparation: cooked on a hot plate	1833
preparation: cooked with rice	1833
cooking method: cooked on griddle	1833
cooked by: microwaving	1833
cooked on: pan	1833
preparation method: cooked in a bun	1833
preparation method: heated in microwave	1833
preparation method: cooked in pan	1833
preparation method: cooked in liquid	1833
preparation: cooked in a bun	1833
preparation method: cooked with water or broth	1833
preparation method: cooked on stove	1833
preparation: cooked in water	1833
cooking method: cooked on grill	1833
preparation: cooked with sugar and water	1833
usage: cooked in tagine	1833
preparation method: cooked on griddle	1833
preparation: cooked on tava	1833
cooked by: al dente	1833
cooked by: boiling	1833
preparation method: cooked on a griddle	1833
preparation method: slow-cooked	1833
preparation: cooked in a water bath	1833
preparation method: whipped eggs	1834
baking method: whipped egg	1834
preparation method: separating eggs	1834
preparation method: whisk eggs and flour	1834
preparation method: whipped egg whites	1834
method of preparation: whipping eggs	1834
preparation method: dipping in egg mixture	1834
baking method: whipped egg whites	1834
method: whipped egg mixture	1834
customization options: add egg	1834
baking method: whipped eggs	1834
appearance: whipped egg whites	1834
baking method: whipped egg method	1834
preparation method: poached eggs	1834
preparation: whipped eggs	1834
preparation method: whisking eggs	1834
method of preparation: whipped eggs	1834
method: whipped egg whites	1834
preparation: whipped egg	1834
used with: eggs benedict	1834
cooking method: poached	1835
culinary uses: pickled	1835
preparation: pickled	1835
prepared by: pickled	1835
culinary use: pickled	1835
used in: pickling	1835
cooking methods: poached	1835
used for: pickled	1835
preservation method: pickled	1835
prepared as: pickled	1835
prepared from: pickled	1835
preparation method: pickled	1835
prepared method: pickled	1835
preservation: pickled	1835
method: folding	1836
usage: folding	1836
preparation method: folding	1836
method of preparation: folding	1836
preparation method: shredding	1836
preparation method: infusion	1837
preparation: infusion	1837
uses: ph balancing	1837
production method: infusion	1837
preparation method: infusing	1837
production process: infusion	1837
process: inoculation	1837
related to: blood transfusion	1837
preparation: infusing	1837
type: infusion	1837
preparation methods: blanched	1838
prepared as: blanched	1838
appearance: mousse-like	1838
processed form: blanched	1838
preparation: blanched	1838
preparation method: blanched	1838
preparation method: cooking with water	1839
similar to: potluck	1839
preparation method: cooking with sugar	1839
cooking method: reheating	1839
preparation method: using gravy mix	1839
cooking method: mix and bake	1839
preparation method: cooking on tava	1839
preparation: cook on griddle	1839
cooking method: add butter	1839
cooking method: bake in oven	1839
cooking methods: sous vide	1839
origin: home cooking	1839
cooking method: slowly	1839
preparation method: stirring pan drippings with flour	1839
cooking methods: al dente	1839
preparation method: cooking with chocolate	1839
cooking method: proofed	1839
cooking method: pan	1839
preparation method: cooking with milk	1839
purpose: non-stick cooking	1839
cooking method: in a well-oiled pan	1839
cooking method: slow	1839
cooking method: homemade	1839
location: home cooking	1839
preparation method: slowly adding eggs to hot soup	1839
cooking methods: slow cooking	1839
preparation method: no cooking involved	1839
cooking method: microwaving	1839
cooking method: slow cooking	1839
cooking method: store-bought	1839
preparation method: long cooking	1839
preparation method: wok cooking	1839
cooking method: mixed	1839
example of: creative cooking	1839
commonly made with: pan	1839
preparation method: cooking in pan	1839
preparation method: filling shells with sweetened ricotta	1839
other names: cooking banana	1839
preparation method: slow cooking	1839
prepared by: pan	1839
associated with: grandma's cooking	1839
preparation method: cooking on griddle	1839
cooking method: baking in oven	1839
preparation: traditional dish	1839
cooking method: no preparation needed	1839
preparation method: not a soup	1839
cooking method: well-done	1839
cooking method: al dente	1839
cooking method: no cooking required	1839
method of preparation: cooking on tava	1839
function: non-stick cooking	1839
preparation method: cooking with sugar and milk	1839
preparation method: greasing pan	1839
preparation method: cooking on a griddle	1839
cooking method: al dente cooking	1839
cooking method: handmade	1839
preparation method: layered cooking	1839
preparation: heating in pan	1839
preparation method: bake in oven	1839
associated with: gingerbread	1840
filling: caramel	1840
coating: caramel	1840
ingredients: caramel sauce	1840
used for: making caramel	1840
flavor: mocha	1840
cooking method: caramelization	1840
texture: caramelized	1840
flavor: caramelized	1840
main ingredient: caramelized	1840
main ingredient: caramel	1840
taste: mocha	1840
flavor profile: caramel	1840
preparation method: caramelizing	1840
common toppings: caramel	1840
taste: caramel-like	1840
ingredients: caramel	1840
preparation method: caramelization	1840
flavor: caramel	1840
characteristics: caramelized crust	1840
cooking method: caramelized	1840
preparation method: caramelized	1840
taste: caramel	1840
topping: caramel	1840
taste: caramelized	1840
preparation: caramelizing	1840
appearance: smooth caramel	1840
popular flavors: caramel	1840
common flavors: caramel	1840
flavor: caramel-like	1840
main ingredients: caramel	1840
preparation: mixing with honey	1841
usage: add to milk	1841
preparation method: soaking cake in milk mixture	1841
preparation method: soaking in syrup	1841
cooking method: mix with milk	1841
baking instructions: mix with water	1841
preparation: milk added	1841
preparation: soaking in three types of milk	1841
preparation: with butter	1841
preparation method: mixing with milk	1841
preparation: mix with eggs	1841
preparation method: mixing with oil	1841
preparation: mix with oil	1841
preparation: mixing with butter	1841
production method: adding butter and milk	1841
preparation: mixing with milk	1841
preparation: with milk	1841
preparation method: mix with milk	1841
preparation: mix with granola	1841
preparation: mix with milk	1841
preparation method: adding milk	1841
preparation: soaking in syrup	1841
preparation method: mixing with rice	1841
methods of use: mix with oil	1841
preparation: requires milk	1841
origin: popped	1842
served as: pop	1842
preparation method: popping	1842
preparation: popped with oil	1842
texture: popped	1842
cooking method: popped	1842
preparation: popped	1842
production process: popping	1842
preparation method: popped in a pan	1842
preparation method: popped from kernels	1842
preparation method: popped	1842
preparation method: popped with oil	1842
preparation method: popping machine	1842
preparation: popping	1842
production process: adding sugar	1843
preparation: adding sweetener	1843
production method: adding sugar	1843
preparation method: adding sweetener	1843
preparation: add honey	1843
preparation method: adding sugar	1843
production process: added sugar	1843
preparation: dusted with powdered sugar	1843
preparation method: adding to desserts	1843
preparation method: mixing with sugar	1843
preparation: adding sugar and vinegar	1843
preparation: with sugar	1843
preparation method: add sugar	1843
preparation: add sugar	1843
usage: sauteing	1844
common uses: sauteing	1844
cooking method: sautéing	1844
method of preparation: sauteing	1844
prepared by: dicing	1844
usage: making truffles	1844
cooking methods: sautéing	1844
preparation method: saute	1844
uses: sauteing	1844
preparation: sauteing	1844
culinary use: sauteing	1844
purpose: sauteing	1844
cooking methods: sauteing	1844
culinary uses: sauteing	1844
preparation methods: sauteing	1844
preparation method: caramelizing onions	1844
usage: making quiche	1844
culinary uses: saute	1844
cooking method: sauteing	1844
cooking method: saute	1844
function: sauteing	1844
prepared methods: sauteing	1844
culinary use: saute	1844
preparation method: sauteing	1844
common use: sauteing	1844
preparation method: sautéing	1844
preparation: stewing	1844
preparation method: saute onions and garlic	1844
preparation method: hand-pressed	1845
method of preparation: formed from scraps	1845
preparation method: mechanically tenderized	1845
preparation method: machine-formed	1845
preparation: hand-formed	1845
preparation method: formed	1845
preparation: hand-shaped	1845
preparation method: machine coated	1845
preparation: formed from scraps	1845
preparation method: hand-stretched	1845
preparation method: handcrafted	1845
preparation method: hand-formed	1845
prepared by: machine	1845
preparation method: adding flour and milk	1846
preparation: requires baking	1846
preparation: baking in oven	1846
cooked methods: baking	1846
cooking technique: baking	1846
preparation method: baking	1846
method of preparation: baking	1846
making method: baking	1846
methods of use: baking	1846
process: baking	1846
type: baking	1846
baking method: air incorporation	1846
baking method: baking	1846
cook method: baking	1846
culinary technique: cake making	1846
cooking method: baking	1846
gameplay: baking	1846
preparation method: bake	1846
preparation method: sprouting grains	1846
method of preparation: mixing batter	1846
preparation methods: baking	1846
production method: adding toffee	1846
category: baking	1846
usage: bake	1846
preparation: baking	1846
making process: baking	1846
methods: baking	1846
methods of preparation: baking	1846
cooking methods: baking	1846
preparation: sprouting grains	1846
preparation method: breading	1846
common preparation method: baking	1846
preparation: mix and bake	1846
baking: mixing ingredients	1846
production method: baking	1846
production process: baking	1846
preparation: undressed	1847
preparation time: long	1847
preparation time: fast	1847
preparation time: short	1847
preparation time: minutes	1847
preparation time: less than 30 minutes	1847
popular in: quick	1847
preparation time: hours	1847
preparation: dressed	1847
preparation time: quick	1847
preparation time: slow	1847
taste: salted	1848
preparation: salted	1848
preservation method: salted	1848
processed form: salted	1848
forms: salted	1848
preparation: dried and salted	1848
processing: salted	1848
preservation method: preserved in salt	1848
served with: sea salt	1848
curing method: salted	1848
product forms: salted	1848
flavor: salted	1848
ingredients: salted duck breast	1848
served with: salt	1848
prepared as: salted	1848
type: salted	1848
ingredients: preserved in salt	1848
related to: salted meats	1848
types: low sodium	1848
toppings: sea salt	1848
production process: salted	1848
topping: sea salt	1848
component: flour	1849
processed into: flour	1849
components: flour	1849
preparation: sifted flour	1849
product form: oat flour	1849
material: flour	1849
type: flour	1849
prepared as: flour	1849
contents: flour	1849
ingredient: flour	1849
food: flour-based	1849
crust: flour	1849
processed form: flour	1849
products derived: flour	1849
processed into: hazelnut flour	1849
prepared from: flour	1849
similar concept: flour	1849
made of: rice flour	1849
made of: flour	1849
content: flour	1849
preparation: ground into flour	1849
method of preparation: sifted flour	1849
products: flour	1849
substitutes: all-purpose flour	1849
culinary use: made into flour	1849
composition: flour	1849
ingredients: all-purpose flour	1849
ingredients: flour	1849
material: semolina flour	1849
category: flour	1849
culinary use: in flour	1849
type: cake flour	1849
components: all-purpose flour	1849
substitutes: flour	1849
origin: flour	1849
common substitutes: flour	1849
type: all-purpose flour	1849
made from: flour	1849
cooked methods: mashed	1850
used for: mashed	1850
culinary use: mashed	1850
preparation method: mashed	1850
cooking methods: mashed	1850
ingredients: mashed	1850
prepared in: mashed dishes	1850
preparation: mashed	1850
prepared in: mashed	1850
dish type: tamarind-based	1850
texture: mashed	1850
prepared by: mashing	1850
prepared as: mashed	1850
pairing: with mash	1850
preparation methods: mashed	1850
actions: mashed	1850
texture: seeds	1851
filling: seeds	1851
origin: seed-based	1851
examples: sunflower seed	1851
main ingredients: seeds	1851
example: sunflower seed	1851
growing conditions: legume seeds	1851
prepared as: whole seeds	1851
kernel: edible	1851
main ingredient: seeds	1851
ingredients: seeds	1851
kernel: rich in oil	1851
appearance: seedy	1851
texture: seedy	1851
seed: used in baking	1851
diet: seeds	1851
made from: seeds	1851
category: oilseed	1851
toppings: seeds	1851
used for: dried seeds	1851
ingredients: seed	1851
seed: nutritious	1851
texture: seeded	1851
culinary: edible seeds	1851
topping: seeds	1851
sources: sunflower oil	1851
types: sunflower seed	1851
derived from: seeds	1851
processed into: sunflower oil	1851
types: grass seed	1851
preparation: whole seeds	1851
brand: kernels	1851
prepared by: sauteed	1852
preparation methods: sauteed	1852
prepared by: minced	1852
preparation: sautéed	1852
used for: sauteed	1852
origin: overcooked	1852
preparation: cooked like spinach	1852
cut: minced	1852
preparation methods: minced	1852
usage: sauteed	1852
serving style: sauteed	1852
prepared by: sauteing	1852
preparation method: sauteed	1852
culinary use: sauteed	1852
culinary uses: sauteed	1852
preparation: minced	1852
preparation: sauteed	1852
prepared form: minced	1852
prepared as: sauteed	1852
cooking method: sauteed	1852
food type: fermented rice crepe	1853
type: fermented soybean paste	1853
ingredients: fermented soybeans	1853
prepared by: fermenting soybeans	1853
food category: fermented soybean product	1853
ingredient: fermented soybeans	1853
prepared from: fermented soybeans	1853
made from: fermented soybeans	1853
definition: a type of chinese fermented soybean product	1853
category: fermented soybean paste	1853
food type: fermented soybean product	1853
definition: made with milk	1854
serving suggestion: with milk	1854
made from: milk	1854
definition: made from milk and flour	1854
description: made from fermented milk	1854
preparation: milk-based	1854
made from: whey	1854
commonly served with: milk	1854
origin: fermented milk	1854
served with: milk	1854
pairing with: milk	1854
prepared as: with milk	1854
often served with: milk	1854
best consumed: with a glass of milk	1854
common pairing: with milk	1854
preparation: soaked in milk	1854
prepared by: curdling milk	1854
usage: with milk	1854
usage: can be mixed with milk	1854
prepared from: raw milk	1854
taste: similar to liquid milk	1854
prepared from: milk	1854
best with: milk	1854
preparation method: soaked in milk	1854
prepared with: milk	1854
consumption method: mixed with milk	1854
consumption method: with milk	1854
commonly consumed with: milk	1854
texture in milk: becomes soggy	1854
usually eaten with: milk	1854
prepared from: whey	1854
recipe: requires milk	1854
preparation: mixed with milk	1854
type: chocolate milk	1854
consumption: with milk	1854
category: fermented milk product	1854
usage: with butter	1855
combinations: with butter	1855
best served with: butter	1855
occasional pairing with: butter	1855
best with: butter	1855
prepared from: butter	1855
served with: butter	1855
characteristics: highly buttered	1855
consumption method: with butter	1855
type: butter and sugar mixture	1855
description: butter and lemon juice	1855
food pairing: with butter	1855
prepared with: butter	1855
commonly used for: serving with butter	1855
eaten with: butter	1855
description: made with butter	1855
commonly served with: butter	1855
made from: butter	1855
made from: melted butter	1855
used with: butter	1855
pairing with: butter	1855
preparation method: made from butter and cream	1855
preparation: made from browned butter	1855
usage: topping with butter	1855
preparation method: with butter and cream	1855
common uses: with butter	1855
typically served with: butter	1855
often served with: butter	1855
pairing: with butter	1855
taste: with butter	1855
features: no butter	1855
usage: served with butter	1855
used for: eating with butter	1855
description: made from olive oil	1856
served with: oil	1856
common use: with olive oil	1856
made from: olive paste	1856
prepared with: olive oil	1856
prepared with: oil	1856
definition: made with olive oil	1856
used for: dipping olive oil	1856
pairing: with olive oil	1856
pairing with: olive oil	1856
made with: olive oil	1856
common uses: with olive oil and garlic	1856
usage: with olive oil	1856
prepared with: stove	1857
made by: chef	1857
prepared with: kitchen	1857
commonly found in: cooking class	1857
preparation: freshly made	1857
prepared by: grandma	1857
prepared from: cooking	1857
prepared by: family	1857
prepared by: home cook	1857
prepared by: homemaker	1857
preparation: served	1857
prepared by: cook	1857
prepared by: kitchen	1857
prepared by: cooking	1857
prepared by: chef	1857
prepared by: mother	1857
prepared by: hand	1857
preparation: quickly prepared	1857
prepared from: kitchen	1857
presentation: on toothpicks	1858
presentation: on plate	1858
presentation: in bowl	1858
presentation: in skewer	1858
presentation: arranged on platter	1858
presentation: in a glass	1858
presentation: on a plate	1858
presentation: on a platter	1858
presentation: layered	1859
presentation: colorful	1859
presentation: organized	1859
features: colorful presentation	1859
presentation: artistic	1859
presentation: attractive	1859
presentation: fancy	1859
presentation: displayed	1859
presentation: colorful display	1859
presentation: decorated	1859
presentation: attractive arrangement	1859
used for: show	1859
famous for: presentation	1859
presentation: arranged	1859
presentation: impressive	1859
preservation: refrigerate	1860
stored in: refrigerated	1860
preservation: no refrigeration required	1860
expiration date: refrigerated	1860
storage: freeze	1860
shelf life: refrigerate after opening	1860
storage: freshness guaranteed	1860
serving style: refrigerated	1860
solution: refrigerate	1860
temperature: refrigerated	1860
stored at: chilled	1860
shelf life: refrigerated	1860
shelf life: refrigerate	1860
serving temperature: refrigerated	1860
preservation: refrigerated	1860
stored at: cooler	1860
preparation: refrigerated	1860
making method: freezing	1861
methods: freezing	1861
making process: freezing	1861
prepared by: freezing	1861
preparation: made by freezing	1861
shelf life: freeze	1861
preparation method: freezing	1861
preservation method: dehydrator	1861
preservation method: blast freezing	1861
preservation method: salting	1861
preservation method: freeze-drying	1861
preservation method: quick freezing	1861
preservation method: dehydrating	1861
preservation method: freezing	1861
preservation method: refrigeration	1861
preservation method: flash freezing	1861
preservation method: deep freezing	1861
preservation method: cryogenic preservation	1861
preservation method: salt concentration	1861
preservation: freeze	1861
preservation: refrigeration	1861
preservation: freezing	1861
preservation method: vacuum sealing	1862
preservation method: powdering	1862
preservation: alcohol-based	1862
preservation method: oven drying	1862
preservation: homemade	1862
preservation: packaged	1862
preservation method: pasteurization	1862
preservation method: packaged	1862
preservation method: low temperature	1862
preservation method: sterilized	1862
preservation method: homemade	1862
preservation method: salt curing	1862
processing method: preserved	1862
preservation method: acidic environment	1862
preservation method: sun drying	1862
preservation method: jarred	1862
preservation: has antibacterial properties	1862
preservation: drying	1862
preservation method: drying	1862
pressure: not too low	1863
characteristics: low pressure center	1863
pressure: normal	1863
pressure: not too high	1863
price range: high	1864
price: luxurious	1864
price: high-end	1864
price: high	1864
cost: affordable	1864
price range: dependent on model and quality	1864
price range: medium	1864
price: premium	1864
disadvantages: more expensive	1864
price: expensive	1864
price range: budget-friendly	1864
price range: low	1864
price: reasonable	1864
price: affordable	1864
price: premium product	1864
price: higher	1864
reputation: high-end	1864
price range: affordable	1864
cost: expensive	1864
characteristics: expensive	1864
characteristics: affordable	1864
price range: expensive	1864
price: luxury	1864
price range: mid-range	1864
price range: medium to high	1864
price range: reasonable	1864
price range: moderate	1864
price range: high-end	1864
characterized by: affordable price	1864
price range: budget	1864
price: varies	1864
price: budget-friendly	1864
price range: premium	1864
certification: high-end	1864
price: competitive	1864
making process: sprouting	1865
definition: plant reproduction	1865
function: germination	1865
function: gelling	1865
growth process: planting	1865
growth process: germination	1865
process: incubation	1865
production process: sprouting	1865
growth process: sprouting	1865
growth process: sprouting from beans	1865
growing process: germination	1865
process: germination	1865
process: maturation	1865
growth: branching	1865
process: sprouting	1865
process: sprouts into new plant	1865
preparation: slow rise	1866
function: rises	1866
state: falling	1866
origin: raised	1866
properties: can be risen	1866
process: slow rising	1866
process: rising	1866
form: shrunk	1867
process: shrunk	1867
process: shrunk size	1867
process: stuffer	1868
process: stuffer use	1868
equipment: stuffer	1868
equipment required: stuffer	1868
process: slow	1869
process: controlled	1869
process: gentle	1869
processes: careful	1869
processes: slow	1869
operation: automatic	1869
processes: controlled	1869
processing: sterilized	1869
processing: unroasted	1869
processing: unrefined	1869
material: dried wheat	1870
production process: made from oats	1870
product form: instant oats	1870
