concept	property	cluster_label
solar physics	spacecraft observations	1449
celestial mechanics	astronomical observations	1449
exobiology	astronomical observations	1449
cosmology	astronomical observations	1449
astrophysics	astronomical observations	1449
astronomy	gravitational lensing	1449
cosmography	astronomical observations	1449
exobiology	telescopic observations	1449
astrophysics	astronomy	1449
alienism	astronomy	1449
exobiology	astronomy	1449
astrometry	astrometric missions	1449
orology	astronomical observations	1449
protohistory	oral tradition	1450
protohistory	relying on oral traditions	1450
paleoethnography	oral history	1450
protohistory	oral traditions	1450
protohistory	oral traditions	1450
dialect geography	oral traditions	1450
protohistory	oral traditions	1450
protohistory	historical records	1451
paleography	handwritten	1451
etymology	documentation	1451
protohistory	written records	1451
demography	government records	1451
dialect geography	written records	1451
etymology	historical records	1451
demography	administrative records	1451
etymology	historical documents	1451
archeology	written records	1451
sumerology	textual records	1451
orology	calendars	1451
radiology	reporting	1451
cognitive science	brain imaging	1452
cognitive neuroscience	brain imaging	1452
neurophysiology	brain imaging	1452
neurology	brain imaging	1452
physiological psychology	brain imaging	1452
electromagnetism	magnetic resonance imaging	1452
psychopharmacology	brain imaging	1452
psychiatry	brain imaging	1452
brain science	brain imaging	1452
cognitive psychology	brain imaging	1452
neuroscience	brain imaging	1452
neurophysiology	neuroimaging	1452
physiological psychology	neuroimaging	1452
neuroanatomy	brain imaging	1452
thoracic medicine	magnetic resonance imaging	1452
psychophysics	brain imaging	1452
neurolinguistics	brain imaging	1452
craniology	ct scan	1452
radiology	ct scan	1452
cardiology	angiography	1452
hemodynamics	angiography	1452
angiology	angiography	1452
magnetism	magnetic resonance imaging	1452
nuclear medicine	single photon emission computed tomography	1452
biophysics	magnetic resonance imaging	1452
orthopedics	magnetic resonance imaging	1452
neuropsychiatry	brain imaging	1452
radiology	mri	1452
paleoanthropology	ct scans	1452
vertebrate paleontology	ct scans	1452
paleomammalogy	ct scans	1452
comparative anatomy	ct scans	1452
paleobiology	ct scans	1452
paleobotany	ct scans	1452
radiology	computed tomography	1452
egyptology	ct scans	1452
physiological psychology	brain imaging	1452
neurobiology	brain imaging	1452
cognitive psychology	brain imaging	1452
cognitive psychology	neuroimaging	1452
cognitive science	neuroimaging	1452
neurophysiology	neuroimaging	1452
neurolinguistics	neuroimaging	1452
nuclear medicine	mri	1452
neuroscience	functional magnetic resonance imaging	1452
neurophysiology	functional magnetic resonance imaging	1452
brain science	functional magnetic resonance imaging	1452
cognitive neuroscience	functional magnetic resonance imaging	1452
neurolinguistics	functional magnetic resonance imaging	1452
hemodynamics	electrocardiography	1452
electromagnetism	mri	1452
radiology	ct scan	1452
cognitive neuroscience	functional mri	1452
cognitive neuroscience	brain imaging	1452
cognitive neuroscience	neuroimaging	1452
physiological psychology	neuroimaging	1452
neurology	functional magnetic resonance imaging	1452
neuropsychiatry	neuroimaging	1452
neurology	magnetic resonance imaging	1452
neuroscience	neuroimaging	1452
radiology	magnetic resonance imaging	1452
hemodynamics	magnetic resonance imaging	1452
neuroscience	magnetic resonance imaging	1452
fetology	magnetic resonance imaging	1452
magnetism	magnetic resonance imaging	1452
neurology	magnetic resonance imaging	1452
nuclear medicine	magnetic resonance imaging	1452
rheumatology	mri scans	1452
radiology	mri	1452
nuclear medicine	magnetic resonance imaging	1452
neurology	magnetic resonance imaging	1452
hemodynamics	intravascular imaging	1452
neurology	brain imaging	1452
rheumatology	mri	1452
neuropsychiatry	magnetic resonance imaging	1452
crystallography	x-ray diffraction	1453
catoptrics	diffraction	1453
radio astronomy	polarimetry	1453
petrology	x-ray fluorescence	1453
geochemistry	x-ray fluorescence	1453
optics	diffraction	1453
mineralogy	x-ray diffraction	1453
astrometry	spectroscopic parallax	1453
mineralogy	x-ray diffraction	1453
geophysics	gravimetry	1453
structural genomics	x-ray crystallography	1453
solid state physics	x-ray diffraction	1453
crystallography	neutron diffraction	1453
astrometry	photometry	1453
geophysics	magnetometry	1453
astrometry	spectroscopic parallax	1453
acoustics	diffraction	1453
mineralogy	x-ray diffraction	1453
solid state physics	x-ray diffraction	1453
structural genomics	x-ray crystallography	1453
rheology	viscometry	1453
nuclear physics	scattering experiments	1453
astronomy	redshift	1453
projective geometry	photogrammetry	1453
astrometry	photometry	1453
enzymology	spectrophotometry	1453
astrometry	spectroscopic parallax	1453
geochemistry	x-ray diffraction	1453
crystallography	x-ray diffraction	1453
petrology	x-ray diffraction	1453
solid state physics	x-ray diffraction	1453
crystallography	x-ray diffraction	1453
enzymology	spectrophotometry	1453
rheology	rheometry	1453
astrometry	parallax method	1453
crystallography	electron diffraction	1453
mineralogy	x-ray diffraction	1453
kinesiology	health education	1454
euthenics	health education	1454
medical science	health education	1454
kinesiology	health education	1454
euthenics	health education	1454
pediatrics	health education	1454
craniology	dissection	1455
myology	dissection	1455
malacology	dissection	1455
comparative anatomy	dissection	1455
zoology	dissection	1455
myology	dissection	1455
comparative anatomy	dissection	1455
gross anatomy	dissection	1455
gross anatomy	dissection	1455
gross anatomy	dissection	1455
clinical anatomy	dissection	1455
anatomy	dissection	1455
triangulation	apothem	1455
gross anatomy	dissection	1455
anatomy	dissection	1455
developmental anatomy	dissection	1455
gross anatomy	dissection	1455
ichthyology	dissection	1455
anatomy	dissection	1455
ichthyology	dissection	1455
malacology	dissection	1455
thanatology	autopsy	1455
forensic medicine	autopsy	1455
gross anatomy	autopsy	1455
pathology	autopsy	1455
herpetology	dissection	1455
thanatology	autopsies	1455
mammalogy	anatomical dissections	1455
clinical anatomy	dissection	1455
clinical anatomy	dissection	1455
functional anatomy	dissection	1455
comparative anatomy	dissection	1455
fetology	autopsy	1455
mechanics	synthesis	1456
organic chemistry	synthesis reaction	1456
thermochemistry	chemical synthesis	1456
inorganic chemistry	synthesis of compounds	1456
medical science	synthesis	1456
organic chemistry	synthesis	1456
chemistry	synthesis	1456
biomedicine	synthesis	1456
inorganic chemistry	synthesis	1456
organic chemistry	synthesis	1456
organic chemistry	chemical synthesis	1456
chemistry	chemical synthesis	1456
pharmacology	synthesis	1456
electrochemistry	electrochemical synthesis	1456
organic chemistry	synthesis of medicines	1456
organic chemistry	synthesis	1456
radiochemistry	radioisotope synthesis	1456
semantics	synthesis	1456
astrodynamics	analytical solutions	1457
astrodynamics	analytical solutions	1457
fluid mechanics	analytical solutions	1457
mechanics	analytical	1457
kinesiology	quantitative analysis	1457
garbology	quantitative	1457
chemistry	instrumental analysis	1457
economic geography	quantitative analysis	1457
geochemistry	analytical techniques	1457
sociology	quantitative analysis	1457
dynamics	analytical	1457
physical chemistry	instrumental analysis	1457
chemistry	analytical techniques	1457
phytochemistry	gc-ms	1457
applied mathematics	analytical solutions	1457
analytic geometry	analytic	1457
fluid mechanics	analytical methods	1457
phytochemistry	hplc	1457
analytic geometry	analytic	1457
sociology	quantitative methods	1457
orthoepy	phonetics	1458
phonology	phonetic transcription	1458
historical linguistics	onomastics	1458
phonology	phonological analysis	1458
phonology	phonological analysis	1458
linguistics	phonetics	1458
phonology	phonetics	1458
phonology	phonetic transcription	1458
morphology	phonology	1458
orthoepy	phonics	1458
morphology	orthography	1458
audiology	speech audiometry	1458
audiology	speech audiometry	1458
phonology	phonemic transcription	1458
phonology	acoustic phonetics	1458
dialect geography	phonetic analysis	1458
phonology	phonemic analysis	1458
eugenics	forced sterilization	1459
dysgenics	sterilization	1459
dysgenics	euthanasia	1459
eugenics	population control	1459
eugenics	forced sterilization	1459
egyptology	mummification	1459
eugenics	forced marriage	1459
microbiology	sterilization	1459
eugenics	sterilization	1459
eugenics	sterilization	1459
microbiology	sterilization	1459
dysgenics	reproductive control	1459
kinesiology	physical therapy	1460
traumatology	physical therapy	1460
podiatry	physical therapy	1460
orthopedics	physical therapy	1460
sports medicine	physical therapy	1460
functional anatomy	physical therapy	1460
traumatology	rehabilitation therapy	1460
traumatology	physical therapy	1460
neurology	physical therapy	1460
orthopedics	physical therapy	1460
traumatology	rehabilitation techniques	1460
rheumatology	physical therapy	1460
rheumatology	physical therapy	1460
sports medicine	physical therapy	1460
psychotherapy	exposure therapy	1460
functional anatomy	physical therapy	1460
myology	physical therapy	1460
sports medicine	sports therapy	1460
myology	physical therapy	1460
sports medicine	massage	1460
brain science	neurofeedback	1460
orthopedics	physical therapy	1460
geriatrics	physical therapy	1460
kinesiology	physical therapy	1460
clinical anatomy	physical therapy	1460
sports medicine	manual therapy	1460
podiatry	physical therapy	1460
sports medicine	physical therapy	1460
podiatry	physical therapy	1460
podiatry	orthotics	1460
sports medicine	rehabilitation exercises	1460
sports medicine	physical therapy exercises	1460
myology	physical therapy	1460
sports medicine	exercise therapy	1460
podiatry	massage	1460
thoracic medicine	physical therapy	1460
podiatry	physical therapy	1460
rheumatology	physical therapy	1460
orthopedics	physical therapy	1460
sports medicine	physical therapy	1460
sports medicine	exercise	1460
geriatrics	occupational therapy	1460
neurology	physical therapy	1460
economics	government intervention	1461
supply side economics	government intervention	1461
geopolitics	military intervention	1461
geopolitics	military intervention	1461
geopolitics	war	1461
emergency medicine	immediate intervention	1461
geopolitics	military forces	1461
geopolitics	military power	1461
cryptanalysis	active	1461
proxemics	invasion of space	1461
geopolitics	military intervention	1461
hygiene	shower	1462
hygiene	showering	1462
hygiene	washing hands	1462
dental surgery	brushing	1462
hygiene	showering	1462
hygiene	using soap	1462
hygiene	using shampoo	1462
hygiene	using sanitizer	1462
hygiene	washing hands	1462
hygiene	using soap	1462
electromagnetism	induction	1463
electromagnetism	induction	1463
obstetrics	induction	1463
semantics	word sense induction	1463
electrostatics	induction	1463
pure mathematics	induction	1463
plasma physics	inertial confinement	1464
plasma physics	magnetic confinement	1464
plasma physics	magnetic confinement device	1464
plasma physics	inertial confinement	1464
plasma physics	magnetic confinement	1464
plasma physics	magnetic confinement	1464
meteorology	rain gauge	1465
limnology	water quality analysis	1465
geochemistry	water quality assessment	1465
hydrology	water quality monitoring	1465
limnology	monitoring water levels	1465
limnology	measurement of water quality	1465
protozoology	water quality monitoring	1465
hydrology	water sampling	1465
limnology	water sampling	1465
hydrology	hydrological monitoring	1465
limnology	monitoring water quality	1465
calculus	integration	1466
differential calculus	integration by parts	1466
integral calculus	integration	1466
integral calculus	integration by parts	1466
numerical analysis	convergence	1466
calculus	integration	1466
differential calculus	integration	1466
applied mathematics	integration	1466
integral calculus	integration	1466
numerical analysis	integration	1466
differential calculus	integration	1466
differential calculus	integration	1466
integral calculus	integration by substitution	1466
integral calculus	integration by parts	1466
jungian psychology	integration	1466
calculus	integration	1466
marine archeology	scuba diving	1467
marine archeology	diving	1467
hydrostatics	diving	1467
marine archeology	scuba diving	1467
oceanography	diving	1467
marine archeology	submersibles	1467
speleology	cave diving	1467
speleology	cave diving	1467
oceanography	underwater exploration	1467
molecular biology	cloning	1468
molecular genetics	cloning	1468
genomics	genetic engineering	1468
eugenics	genetic engineering	1468
dysgenics	genetic engineering	1468
eugenics	genetic engineering	1468
biomedical science	genetic engineering	1468
biotechnology	genetic engineering	1468
eugenics	genetic engineering	1468
molecular genetics	genetic engineering	1468
molecular biology	genetic engineering	1468
genetics	cloning	1468
life science	genetic engineering	1468
biotechnology	cloning	1468
genetic engineering	gene editing	1468
biotechnology	genetic engineering	1468
virology	replication	1468
biotechnology	cloning	1468
biotechnology	genetic engineering	1468
genetic engineering	gene transfer	1468
genetic engineering	recombinant dna	1468
genetics	genetic engineering	1468
projective geometry	use of vectors	1468
biotechnology	bioprocessing	1468
biotechnology	genetic engineering	1468
biotechnology	genetic modification	1468
biotechnology	molecular cloning	1468
biotechnology	genetic modification	1468
genetic engineering	cloning	1468
genetics	geneticists	1468
proteomics	protein purification	1468
molecular genetics	gene cloning	1468
eugenics	genetic engineering	1468
agronomy	genetic engineering	1468
biotechnology	bioprocessing	1468
genetics	genetic engineering	1468
biotechnology	genetic engineering	1468
pomology	genetic engineering	1468
genetic engineering	synthetic biology	1468
molecular genetics	development of genetically modified organisms	1468
genomics	genetic engineering	1468
genetic engineering	modification of genes	1468
biotechnology	protein engineering	1468
molecular genetics	cloning	1468
genetic engineering	cloning	1468
molecular genetics	genetic engineering	1468
biology	genetic engineering	1468
genetics	genetic modification	1468
genetic engineering	manipulation of dna	1468
genetic engineering	gene editing	1468
molecular biology	cloning	1468
biotechnology	genetic engineering	1468
molecular biology	genetic engineering	1468
cytogenetics	genetic engineering	1468
genetic engineering	transgenic organisms	1468
molecular genetics	genetic engineering	1468
molecular genetics	gene cloning	1468
genetic engineering	gene cloning	1468
biotechnology	recombinant dna	1468
genetic engineering	recombinant dna	1468
genomics	genetic engineering	1468
linguistics	language comparison	1469
etymology	comparative linguistics	1469
synchronic linguistics	examination of linguistic features	1469
lexical semantics	dictionary research	1469
synchronic linguistics	analysis of linguistic structures	1469
syntax	semantic analysis	1469
protohistory	linguistics	1469
descriptive linguistics	linguistic fieldwork	1469
derivational morphology	lexicography	1469
synchronic linguistics	descriptive analysis	1469
synchronic linguistics	analysis of language data	1469
dialect geography	linguistic analysis	1469
etymology	linguistic analysis	1469
descriptive grammar	phrase structure grammar	1469
computational linguistics	syntactic analysis	1469
assyriology	linguistic study	1469
linguistics	linguistic analysis	1469
morphology	analysis of word forms	1469
morphology	linguistic analysis	1469
descriptive grammar	linguistic analysis	1469
synchronic linguistics	linguistic analysis	1469
pragmatics	linguistic analysis	1469
descriptive grammar	linguistic observation	1469
etymology	lexicology	1469
linguistics	corpus linguistics	1469
descriptive grammar	syntactic analysis	1469
sociolinguistics	sociolinguistic analysis	1469
lexical semantics	corpus linguistics	1469
historical linguistics	dialectology	1469
syntax	syntactic analysis	1469
semantics	word sense disambiguation	1469
etymology	comparing languages	1469
descriptive grammar	functional grammar	1469
etymology	lexicography	1469
historical linguistics	comparative linguistics	1469
etymology	comparative linguistics	1469
syntax	lexical analysis	1469
historical linguistics	dialectology	1469
pragmatics	speech analysis	1469
lexical semantics	syntactic analysis	1469
pragmatics	conversation analysis	1469
etymology	dictionary	1469
etymology	analyzing languages	1469
synchronic linguistics	linguistic analysis tools	1469
descriptive grammar	case grammar	1469
lexical semantics	semantic analysis	1469
semantics	text classification	1469
semantics	syntactic analysis	1469
semantics	semantic analysis	1469
descriptive grammar	semantic analysis	1469
architectonics	theoretical	1470
semantics	reference theory	1470
lexical semantics	exemplar theory	1470
dysgenics	theory	1470
supply side economics	theory	1470
mathematics	theoretical framework	1470
formal semantics	model-theoretic	1470
pure mathematics	axiomatic development	1470
pure mathematics	axiomatic systems	1470
metamathematics	axiomatic systems	1470
social anthropology	practice theory	1470
physics	theories	1470
particle physics	standard model	1470
science	theorization	1470
nuclear physics	standard model	1470
cognitive psychology	frames	1470
orthoepy	practice	1470
science	theories	1470
cognitive psychology	schemas	1470
physics	theoretical framework	1470
physics	theories	1470
natural science	theories	1470
quantum electrodynamics	theory	1470
life science	theories	1470
cognitive psychology	frames of reference	1470
physics	theoretical frameworks	1470
lexical semantics	theoretical frameworks	1470
behaviorism	operational definition of concepts	1470
semantics	ontological analysis	1470
cognitive psychology	schema theory	1470
biometrics	smart home	1471
marine archeology	remote-operated vehicles	1471
marine archeology	remotely operated vehicles	1471
marine archeology	remote-operated vehicles	1471
marine archeology	remote-operated vehicle	1471
avionics	intercom	1472
biometrics	microphone	1472
biometrics	microphone	1472
orthoepy	listening	1472
acoustics	microphones	1472
psychotherapy	listening	1472
cosmetic dentistry	stains	1473
pathology	staining techniques	1473
pathology	staining techniques	1473
microscopic anatomy	staining	1473
silviculture	thinning	1473
pathology	stains	1473
microbiology	staining	1473
correlation	scatter plot	1474
positive correlation	scatter plot	1474
negative correlation	scatter plot	1474
correlation	scatter plot	1474
positive correlation	scatter plot	1474
curvilinear correlation	scatter plot	1474
positive correlation	linear pattern	1474
negative correlation	scatter plot	1474
prosthodontics	dental implants	1475
prosthodontics	dental implants	1475
otology	cochlear implant	1475
cosmetic dentistry	dental crowns	1475
prosthodontics	dental implants	1475
prosthodontics	dental implants	1475
prosthetics	dental implants	1475
prosthodontics	dental implants	1475
prosthodontics	dental crowns	1475
prosthodontics	artificial teeth	1475
prosthodontics	dental implantation	1475
cosmetic dentistry	dental veneers	1475
cosmetic dentistry	dental implants	1475
prosthodontics	dental bridges	1475
cosmetic dentistry	dental implants	1475
linear algebra	span and basis	1476
linear algebra	span	1476
linear algebra	span	1476
linear algebra	span	1476
linear algebra	span	1476
matrix algebra	span	1476
matrix algebra	orthogonality	1477
linear algebra	orthogonality	1477
vector algebra	orthogonality	1477
linear algebra	orthogonality	1477
plane geometry	perpendicularity	1477
elementary geometry	properties of congruent triangles	1477
linear algebra	orthogonality	1477
linear algebra	orthogonality	1477
elementary geometry	properties of similar triangles	1477
linear algebra	orthogonality	1477
matrix algebra	orthogonality	1477
matrix algebra	orthogonal	1477
dermatoglyphics	no two alike	1477
projective geometry	collinearity	1477
projective geometry	collinearity	1477
vector algebra	orthogonality	1477
matrix algebra	orthogonality	1477
matrix algebra	orthogonality	1477
fourier analysis	orthogonal	1477
matrix algebra	orthogonal	1477
harmonics	orthogonality	1477
matrix algebra	diagonalization	1477
cryogenics	liquid nitrogen	1478
cryogenics	use of liquid nitrogen	1478
cryonics	liquid nitrogen	1478
cryogenics	liquid nitrogen	1478
cryonics	liquid nitrogen	1478
cryogenics	liquid nitrogen	1478
cryogenics	liquid nitrogen	1478
cryogenics	liquid helium	1478
mathematics	calculation	1479
orology	calculation	1479
geometry	calculation	1479
partial correlation	accounts for multiple variables	1479
celestial mechanics	calculating trajectories	1479
quadratics	factoring	1479
realpolitik	calculating	1479
quadratics	factoring	1479
partial correlation	using covariance matrix	1479
elementary geometry	calculating	1479
algebra	factoring	1479
cosmography	calculation	1479
triangulation	calculating lengths	1479
elementary geometry	calculation	1479
analytic geometry	calculating trajectories	1479
particle physics	computations	1479
algebra	factoring	1479
partial correlation	calculating residuals	1479
quadratics	factoring	1479
realpolitik	calculating	1479
numerical analysis	compute numerical values	1479
partial correlation	controlling for other variables	1479
kinematics	calculation	1479
statics	calculation	1479
solid geometry	calculations	1479
celestial mechanics	calculations	1479
trigonometry	calculations	1479
triangulation	calculating	1479
physical chemistry	calculations	1479
plane geometry	drawings	1480
architectonics	drawing	1480
projective geometry	perspective drawing	1480
elementary geometry	drawing	1480
triangulation	drawing lines	1480
architectonics	drawings	1480
solid geometry	drawings	1480
dermatoglyphics	ink-based impressions	1480
solid geometry	drawings	1480
dietetics	diet planning	1481
dietetics	nutrition counseling	1481
dietetics	nutrition counseling	1481
cardiology	cholesterol management	1481
dental surgery	dietary changes	1481
linear programming	dietary planning	1481
dietetics	dietary counseling	1481
dietetics	nutritional therapy	1481
dietetics	dietary planning	1481
politics	debate	1482
pragmatics	conversation	1482
pragmatics	debate	1482
sociobiology	methodological criticism	1482
politics	debates	1482
dietetics	nutrition software	1483
dietetics	nutrient analysis	1483
dietetics	nutrition assessment	1483
pediatrics	child nutrition	1483
dietetics	dietary analysis	1483
dietetics	dietary assessment	1483
dietetics	dietary recommendations	1483
dietetics	nutrition assessment	1483
pharmacokinetics	bioavailability	1483
dietetics	nutrient analysis	1483
dietetics	nutritional assessment	1483
dietetics	dietary guidelines	1483
problem solving	monitor	1484
space medicine	remote monitoring	1484
hydrology	monitoring	1484
limnology	monitoring	1484
biometrics	monitoring	1484
space medicine	remote monitoring	1484
radiology	monitoring	1484
strategies	monitoring	1484
strategy	monitoring	1484
problem solving	monitoring	1484
fluid mechanics	numerical	1485
integral calculus	integration by partial fractions	1485
orology	mathematical calculations	1485
solid geometry	integration	1485
mechanics	numerical	1485
applied mathematics	numerical computation	1485
arithmetic	numerical calculations	1485
hydrostatics	numerical simulations	1485
triangulation	trilateration	1485
fractal geometry	iteration	1485
hydrodynamics	numerical methods	1485
numerical analysis	finite element	1485
applied mathematics	numerical methods	1485
integral calculus	numerical integration	1485
algebra	solving equations	1485
curvilinear correlation	curve fitting	1485
differential calculus	approximation	1485
numerical analysis	numerical integration	1485
applied mathematics	numerical methods	1485
astrodynamics	mathematical models	1485
solid geometry	differentiation	1485
numerical analysis	numerical differentiation	1485
statistical mechanics	probabilistic calculations	1485
arithmetic	scientific calculations	1485
numerical analysis	numerical solution of equations	1485
numerical analysis	numerical methods	1485
arithmetic	manual calculation	1485
numerical analysis	finite difference	1485
astrodynamics	numerical integration	1485
algebra	equation solving	1485
applied mathematics	numerical computation	1485
kinematics	calculating distances	1485
hydrodynamics	numerical simulation	1485
celestial mechanics	numerical simulation	1485
arithmetic	calculating distances	1485
statistical mechanics	thermodynamic calculations	1485
trigonometry	calculating velocities	1485
physics	mathematical analysis	1485
applied mathematics	numerical methods	1485
integral calculus	integration by partial fractions	1485
fluid mechanics	mathematical modeling	1485
fluid mechanics	numerical analysis	1485
dynamics	numerical	1485
matrix algebra	singular value decomposition	1485
linear algebra	singular value decomposition	1485
nonparametric statistics	estimating parameters	1485
trigonometry	calculating distances	1485
triangulation	trilateration	1485
geodesy	trilateration	1485
matrix algebra	gaussian elimination	1485
linear algebra	gaussian elimination	1485
integral calculus	integration by partial fractions	1485
aeromechanics	finite element method	1485
astrodynamics	numerical simulations	1485
fluid mechanics	numerical simulations	1485
algebra	finding unknown values	1485
hydrodynamics	numerical simulations	1485
integral calculus	integration by partial fractions	1485
differential calculus	infinitesimal analysis	1485
astrodynamics	numerical simulations	1485
trigonometry	calculating heights	1485
trigonometry	functions	1485
partial correlation	uses covariance	1485
fractal geometry	fourier analysis	1485
hydrodynamics	fourier analysis	1485
integral calculus	integration by parts	1485
applied mathematics	numerical analysis	1485
trigonometry	calculating distances	1485
algebra	numerical methods	1485
fluid mechanics	numerical methods	1485
plane geometry	calculations	1485
astrodynamics	numerical methods	1485
analytic geometry	numerical	1485
cosmetic dentistry	veneers	1486
cosmetic dentistry	veneers	1486
cosmetic dentistry	veneers	1486
cosmetic dentistry	veneers	1486
geology	charts	1487
topology	maps	1487
architectonics	blueprinting	1487
spherical geometry	map projections	1487
geology	maps	1487
hypsography	map analysis	1487
dialect geography	map	1487
architectonics	blueprints	1487
microeconomics	charts	1487
economic geography	maps	1487
hypsography	map making	1487
spherical geometry	map projections	1487
architectonics	blueprint	1487
architectonics	blueprinting	1487
economics	charts	1487
economic geography	gis mapping	1487
hypsography	mapmaking	1487
triangulation	plotting	1487
dialect geography	map	1487
topography	charts	1487
craniology	skull development	1488
paleopathology	analysis of skeletal remains	1488
phrenology	interpreting skull shape	1488
craniometry	analyzing brain structure	1488
phrenology	craniology	1488
craniology	study of human skulls	1488
physical anthropology	skeletal analysis	1488
craniometry	analyzing skull structure	1488
craniology	analysis of skull shape	1488
biosystematics	morphometric analysis	1488
craniometry	examining skull shape	1488
phrenology	examining skull shape	1488
craniometry	analyzing skull shapes	1488
craniometry	analyzing skull shape	1488
physical anthropology	skeletal analysis	1488
physical anthropology	cranial analysis	1488
systematics	morphometric analysis	1488
systematics	phylogenetic reconstruction	1489
biosystematics	phylogenetic reconstruction	1489
paleoanthropology	genetic testing	1489
systematics	morphological analysis	1489
biosystematics	morphological analysis	1489
pteridology	morphological analysis	1489
cytogenetics	karyotyping	1489
bacteriology	genetic analysis	1489
proteomics	protein analysis	1489
cytogenetics	chromosome banding	1489
neurobiology	genetic analysis	1489
biosystematics	genetic analysis	1489
hematology	genetic analysis	1489
pharmacogenetics	genotyping	1489
cytogenetics	cytogenetic analysis	1489
genetics	genotyping	1489
cytogenetics	chromosome isolation	1489
pomology	genetic analysis	1489
mycology	genetic analysis	1489
genetics	identification of genetic markers	1489
comparative anatomy	identifying homologous structures	1489
cytogenetics	chromosome staining	1489
genetic engineering	identification of genes	1489
cytogenetics	identification of genetic markers	1489
biosystematics	phylogenetic analysis	1489
vertebrate paleontology	dna analysis	1489
egyptology	dna analysis	1489
paleoanthropology	dna analysis	1489
paleobiology	dna analysis	1489
physical anthropology	genetic data	1489
cytogenetics	chromosome analysis	1489
eugenics	genetic testing	1489
comparative anatomy	genetic analysis	1489
cytogenetics	chromosome banding	1489
physical anthropology	genetic analysis	1489
forensic medicine	dna analysis	1489
biomedical science	genetic analysis	1489
eugenics	genetic testing	1489
teratology	genetic testing	1489
oology	egg identification	1489
genomics	gene expression analysis	1489
pathology	molecular testing	1489
genetics	extraction of dna	1489
cytogenetics	genetic testing	1489
genomics	chromosome	1489
genetics	chromosome mapping	1489
genomics	chromosome mapping	1489
biogeography	phylogenetic analysis	1489
biosystematics	phylogenetic analysis	1489
systematics	phylogenetic analysis	1489
taxonomy	phylogenetic analysis	1489
protozoology	genetic analysis	1489
pharmacogenetics	genetic testing	1489
physical anthropology	dna analysis	1489
cytogenetics	chromosomal analysis	1489
paleoclimatology	isotopic analysis	1489
biology	genetic analysis	1489
malacology	genetic analysis	1489
neuroscience	genetic analysis	1489
genomics	genetic mapping	1489
pteridology	genetic analysis	1489
ichthyology	genetic analysis	1489
cytogenetics	chromosome counting	1489
cytogenetics	chromosome analysis	1489
embryology	genetic analysis	1489
protozoology	genetic analysis	1489
bacteriology	genetic analysis	1489
biogeography	phylogenetic analysis	1489
fetology	chorionic villus sampling	1489
cytogenetics	detection of chromosomal mutations	1489
astrometry	searching for exoplanets	1490
alienism	space exploration	1490
exobiology	exoplanet exploration	1490
exobiology	exoplanetary science	1490
alienism	exoplanetary science	1490
astrodynamics	spacecraft trajectories	1490
alienism	exoplanet hunting	1490
exobiology	astrobiology	1490
exobiology	exoplanetary research	1490
alienism	unidentified flying objects	1490
exobiology	exoplanetary exploration	1490
exobiology	exoplanet research	1490
radio astronomy	searching for exoplanets	1490
exobiology	exoplanet hunting	1490
petroleum geology	seismic surveys	1491
hydrology	hydrological modeling	1491
seismology	seismic data analysis	1491
seismology	seismic networks	1491
seismology	seismic hazard assessment	1491
seismology	seismic data analysis software	1491
seismology	seismic surveys	1491
seismology	seismic interpretation	1491
seismology	seismic data processing	1491
hydrostatics	analysis of water towers	1491
geophysics	seismic exploration	1491
seismology	seismic monitoring	1491
petrology	seismic surveys	1491
seismology	earthquake prediction	1491
seismology	earthquake prediction	1491
paleogeology	seismic surveys	1491
paleogeology	seismic surveys	1491
geophysics	earthquake prediction	1491
stratigraphy	seismic surveys	1491
marine archeology	magnetic surveys	1491
geophysics	magnetic surveys	1491
seismology	seismic imaging	1491
geology	seismic survey	1491
seismology	seismic tomography	1491
organic chemistry	ir	1491
petroleum geology	seismic surveys	1491
paleogeography	seismic surveys	1491
geology	seismic surveys	1491
geophysics	seismic surveys	1491
petroleum geology	seismic survey	1491
formal semantics	categorical semantics	1492
metamathematics	category theory	1492
formal semantics	category-theoretic	1492
formal semantics	proof-theoretic semantics	1492
formal semantics	category theory	1492
semantics	truth-conditional semantics	1492
semantics	formal semantics	1492
semantics	computational semantics	1492
lexical semantics	word sense induction	1492
formal semantics	truth-conditional semantics	1492
semantics	computational semantics	1492
semantics	formal semantics	1492
formal semantics	denotational semantics	1492
formal semantics	pragmatic semantics	1492
lexical semantics	distributional semantics	1492
formal semantics	truth-conditional semantics	1492
lexical semantics	compositional semantics	1492
formal semantics	model-theoretic semantics	1492
lexical semantics	formal semantics	1492
metamathematics	category theory	1492
semantics	pragmatic semantics	1492
formal semantics	cognitive semantics	1492
formal semantics	compositional semantics	1492
geodesy	leveling	1493
fractal geometry	scaling	1493
periodontics	scaling	1493
periodontics	scaling	1493
fractal geometry	scaling	1493
periodontics	scaling	1493
periodontics	scaling	1493
serology	antibody detection	1494
immunochemistry	immunofluorescence	1494
serology	antibody detection	1494
immunopathology	immunological assays	1494
pathology	immunohistochemistry	1494
bacteriology	antibiotic testing	1494
virology	serological tests	1494
nuclear medicine	markers	1494
immunochemistry	immunoprecipitation	1494
immunochemistry	elisa	1494
immunochemistry	elisa	1494
serology	immunofluorescence	1494
immunochemistry	immunofluorescence	1494
virology	serology	1494
pathology	immunohistochemistry	1494
serology	antibody tests	1494
serology	elisa test	1494
