concept	property	cluster_label
propeller airplane	has pilot	-1
electrical signalling	used in computers	-1
electrical signalling	used in phones	-1
propeller airplane	used for training	-1
single traffic lane	used for passing	-1
navigation	used for walking	-1
single traffic lane	one way	-1
navigation	uses maps	-1
vehicle wheel	made of rubber	-1
offshore support ship	used for drilling	-1
offshore support ship	have helicopters	-1
offshore support ship	have cranes	-1
offshore support ship	provide accommodation	-1
offshore support ship	provide supplies	-1
hoisting device	has pulleys	-1
scale test car	miniature	-1
ship cabin	has bathrooms	-1
scale test car	replica of real cars	-1
ship cabin	has air conditioning	-1
scale test car	smaller than real cars	-1
ship cabin	has beds	-1
ship cabin	used for sleeping	-1
outfit car	made of metal	-1
outfit car	have transmission	-1
outfit car	have paint	-1
navigation	uses stars	-1
mode of transit	can be shared	-1
mode of transit	can be used by many	-1
mode of transit	have schedules	-1
navigation	uses compass	-1
navigation	uses GPS	-1
electrical signalling	used in internet	-1
propeller airplane	has wings	-1
electric motor	used in fans	-1
intentional process	meant to achieve	-1
emergency vehicle	used for police	-1
emergency vehicle	used for rescue	-1
regulatory process	involves transparency	-1
regulatory process	involves penalties	-1
regulatory process	involves inspections	-1
regulatory process	involves compliance	-1
partial container ship	not fully utilized	-1
partial container ship	have cranes	-1
vehicle carrier ship	have cranes	-1
vehicle carrier ship	require large crews	-1
transportation system	subways and metro	-1
transportation system	bicycles and bike lanes	-1
propeller airplane	used for short distances	-1
transportation system	public and private modes	-1
intentional process	planned	-1
intentional process	voluntary	-1
intentional process	deliberate	-1
intentional process	consciously controlled	-1
glider airplane	used for education	-1
glider airplane	flies without fuel	-1
glider airplane	has wings	-1
glider airplane	made of lightweight materials	-1
transitway	reduces congestion	-1
glider airplane	uses wind	-1
emergency vehicle	has sirens	-1
terminal building	have baggage claim areas	-1
terminal building	have shops	-1
terminal building	have ticket counters	-1
propeller airplane	used for private use	-1
cargo ship	made of steel	-1
propeller airplane	used for small trips	-1
propeller airplane	has propellers	-1
cargo ship	have cranes	-1
ship deck	have ropes	-1
ship deck	have ladders	-1
intermodal transportation	uses multiple modes	-1
ship deck	made of wood	-1
intermodal transportation	efficient	-1
intermodal transportation	reduces costs	-1
intermodal transportation	reduces congestion	-1
traffic signal	has buttons	-1
traffic signal	yellow means caution	-1
traffic signal	green means go	-1
coach railcar	has compartments	-1
coach railcar	has luggage racks	-1
coach railcar	has air conditioning	-1
terminal building	used for check-ins	-1
emergency vehicle	has megaphones	-1
terminal building	used for departures	-1
terminal building	used for arrivals	-1
emergency vehicle	has horns	-1
freighter	have cranes	-1
vehicle wheel	have rims	-1
vehicle wheel	have hubs	-1
navigation buoy	have colors	-1
railroad bridge	has pillars	-1
railroad bridge	has supports	-1
railroad bridge	made of concrete	-1
railroad bridge	made of steel	-1
fish factory ship	has freezers	-1
fish factory ship	has processing lines	-1
fish factory ship	used for local consumption	-1
tank car	made of metal	-1
navigation buoy	have markings	-1
canal lock	made of concrete	-1
canal lock	has gates	-1
canal lock	has valves	-1
vehicle wheel	used for traction	-1
navigation buoy	made of plastic	-1
transit stop	have schedules	-1
transit stop	have platforms	-1
transit stop	have maps	-1
land vehicle	made of steel	-1
dangerous goods	flammable	-1
dangerous goods	toxic	-1
dangerous goods	explosive	-1
dangerous goods	hazardous	-1
dangerous goods	transported with caution	-1
dangerous goods	handled with gloves	-1
light fixture	used for decoration	-1
light fixture	have switches	-1
light fixture	made of plastic	-1
gallery car	has curators	-1
electric motor	used in pumps	-1
electric motor	silent operation	-1
cabotage	not allowed in others	-1
cabotage	allowed in some countries	-1
cabotage	by a foreign ship	-1
cabotage	within a country	-1
lighter	made of metal	-1
lighter	has flint	-1
lighter	used for cigarettes	-1
lighter	used for camping	-1
lighter	located in pockets	-1
merchant marine	employs thousands	-1
material handling equipment	used for stacking	-1
merchant marine	civilian	-1
material handling equipment	used for distribution	-1
radio navigation beacon	receivable by aircraft	-1
gallery car	used for exhibitions	-1
gallery car	display art	-1
gallery car	located in museums	-1
gallery car	located in art galleries	-1
gallery car	has display cases	-1
gallery car	has pedestals	-1
gallery car	has air conditioning	-1
dangerous goods	used with masks	-1
dangerous goods	burning with fire extinguishers	-1
rolling stock	made of metal	-1
deepwater port	have cranes	-1
air route	have frequencies	-1
railroad track	made of steel	-1
air route	have schedules	-1
railroad track	have ties	-1
major air carrier	has customer service	-1
railroad track	have switches	-1
major air carrier	has ticket counter	-1
major air carrier	has checked baggage	-1
passenger ship	have cabins	-1
major air carrier	offers in-flight meals	-1
passenger ship	have decks	-1
major air carrier	has frequent flyer program	-1
major air carrier	has online booking	-1
passenger ship	have propellers	-1
deck cargo	uncovered	-1
traffic control process	prioritizes pedestrians	-1
deck cargo	not refrigerated	-1
deck cargo	carried in open air	-1
jet engine	produces thrust	-1
jet engine	has turbines	-1
jet engine	has fans	-1
vehicle wheel	have bearings	-1
jet engine	has high power	-1
air route	have altitudes	-1
traffic light	has colors	-1
ship compartment	have locks	-1
deepwater port	have warehouses	-1
cubic foot	used in mathematics	-1
transit terminal	used for taxis	-1
transit terminal	used for subways	-1
transit terminal	have schedules	-1
transit terminal	have maps	-1
transit terminal	have information centers	-1
waterway junction	have locks	-1
waterway junction	have bridges	-1
waterway junction	have buoys	-1
organizational process	involves tasks	-1
organizational process	involves people	-1
organizational process	involves planning	-1
organizational process	involves execution	-1
organizational process	involves control	-1
freight car	made of metal	-1
organizational process	involves coordination	-1
organizational process	involves resources	-1
organizational process	involves steps	-1
railcar carrier ship	has cranes	-1
truck tractor	have cabs	-1
traffic light	green means go	-1
traffic light	yellow means caution	-1
traffic light	used for order	-1
canal system	built by humans	-1
